Modules/Update/Color/ScaleColor.uasset	ScaleColor	By Default, accepts the initial color as determined in the particle spawn script (Cached off as Particles.Initial.Color), and scales the RGB and Alpha components separately.	—
Modules/Update/Color/ScaleColorBySpeed.uasset	ScaleColorBySpeed	Removed an 1-x operation that inadvertently flipped the meaning of min and max.  	—
Modules/Update/Color/ScaleColorByVelocity.uasset	ScaleColorByVelocity	Default value for Local.Module.VelocityScaleFactor if no other module has set it previously in the stack.	—
Modules/Spawn/Velocity/PointForce.uasset	PointForce	—	Add's force from an arbitrary point in space with optional falloff. Uses the vector  between the velocity origin and the Particles.Position to determine the force vector. If positions have been unitialized (that is, the particle position and the velocity origin are on top of each other or very nearly so), the module will inject random velocity. For the most accurate results, it's best to place this module after your location modules so the particle positions have already been initialized.
Modules/Update/Decal/UpdateDecalOrientation.uasset	UpdateDecalOrientation	640 | 1	Merged all the different mesh orientation module concepts into one module for ease of experimentation and discoverability.
Modules/Update/Forces/AccelerationForce.uasset	AccelerationForce	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 	—
Modules/Update/Forces/AerodynamicDrag.uasset	AerodynamicDrag	Y|lS	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Forces/CalculateMassByVolume.uasset	CalculateMassByVolume	—	—
Modules/Spawn/Velocity/ScaleVelocity.uasset	ScaleVelocity	—	Default value for Module.Coordinate Space if no other module has set it previously in the stack.
Modules/Update/Forces/CurlNoiseForce.uasset	CurlNoiseForce	Module.Curl Noise Cone Mask Falloff Angle	—
Modules/Update/Forces/Drag.uasset	Drag	640 | 1	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Forces/DragForce.uasset	DragForce	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 	—
Modules/Update/Forces/ENiagaraMassByVolume.uasset	ENiagaraMassByVolume	—	—
Modules/Update/Forces/ENiagaraMassCalculationForRendererTypes.uasset	ENiagaraMassCalculationForRendererTypes	—	—
Modules/Spawn/Velocity/StaticMeshVelocity.uasset	StaticMeshVelocity	0 | Engine_WorldDeltaTime	Module.Inherit Velocity From Mesh Amount
Modules/Update/Forces/ENiagaraMinOrMax.uasset	ENiagaraMinOrMax	—	—
Modules/Update/Forces/FindKineticAndPotentialEnergy.uasset	FindKineticAndPotentialEnergy	Returns a particles kinetic energy based off of the particles velocity, it's potential energy which is a sum of the force modules that write to Physics.PotentialEnergy and a total which is the sum of those two values.	—
Modules/Update/Forces/GravityForce.uasset	GravityForce	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 	—
Modules/Update/Forces/LimitForce.uasset	LimitForce	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 	—
Modules/Update/Forces/LineAttractionForce.uasset	LineAttractionForce	When used in particle update add a Solve Forces and Velocity module to the bottom of the stack. 	—
Modules/System/CompleteIfUnused.uasset	CompleteIfUnused	0 | Engine_WorldDeltaTime	Will complete the whole System if the total number of particles for all emitters is zero for longer than the given time.
Modules/Update/Forces/PointAttractionForce.uasset	PointAttractionForce	T|Fo	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Forces/SpringForce.uasset	SpringForce	Module.Desired Minimum Separation Distance	—
Modules/Update/Forces/V2/CurlNoiseForce.uasset	CurlNoiseForce	Module.Curl Noise Cone Mask Falloff Angle	—
Modules/System/SystemLifeCycle.uasset	SystemLifeCycle	—	Manages the System.Age value as well as the System.ExecutionState as the child emitters update their states.
Modules/Update/Forces/V2/PointAttractionForce.uasset	PointAttractionForce	T|Fo5	Module.Attractor Position Offset Coordinate Space
Modules/Update/Forces/VectorNoiseForce.uasset	VectorNoiseForce	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 	—
Modules/Update/Forces/VortexForce.uasset	VortexForce	Module.Vortex Origin Offset Coordinate Space	—
Modules/System/SystemState.uasset	SystemState	nT|VB	Manages the System.Age value as well as the System.ExecutionState as the child emitters update their states.
Modules/Update/Forces/WindForce.uasset	WindForce	-|I	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Lifetime/FirstFrame.uasset	FirstFrame	Provides a transient "FirstFrame" bool for future script operations.	—
Modules/Update/Lifetime/KillParticles.uasset	KillParticles	Kill Particles if the boolean input into the module is true. Allows for particles to be dynamically killed based on a boolean conditional at any point in the execution stack.	—
Modules/Update/Lifetime/KillParticlesInVolume.uasset	KillParticlesInVolume	640 | 1	Kill Particles if they are inside of a  series of analytical shapes. Can compare against a box, plane, slab (two planes facing inward), or sphere. The result can also be inverted. 
Modules/Update/Lifetime/ParticleState.uasset	ParticleState	Module.Let Infinitely Lived Particles Die When Emitter Deactivates	—
Modules/Update/Lifetime/UpdateAge.uasset	UpdateAge	—	—
Modules/Update/Mass/CalculateMassAndRotationalInertiaByVolume.uasset	CalculateMassAndRotationalInertiaByVolume	p|s	Calculates the mass and rotational inertia based off of the particle's bounds and a density value. The density is measured in kilograms per cubic meters.
Modules/Update/Mass/CalculateMassByVolume.uasset	CalculateMassByVolume	—	—
Modules/Update/BlendSpace/BlendSpace.uasset	BlendSpace	8|5w	Module.Mesh Orientation Blend (World <-> Local)
Modules/Update/Mass/CalculateSizeAndRotationalInertiaByMass.uasset	CalculateSizeAndRotationalInertiaByMass	p|s	Calculates the particle's Sprite Size and rotational inertia based off of user driven mass and density values. The density is measured in kilograms per cubic meters.
Modules/Update/Mass/CalculateSizeByMass.uasset	CalculateSizeByMass	—	—
Modules/Update/Mass/UpdateVelocityOnMassChange.uasset	UpdateVelocityOnMassChange	Alters the particle's angular and linear velocity based on the mass delta. 	—
Modules/Update/Material/DynamicMatParams.uasset	DynamicMatParams	Determines whether or not we write the first dynamic material parameter. If unchecked, we use the existing value.	—
Modules/Update/Material/DynamicMatParams1.uasset	DynamicMatParams1	Determines whether or not we write the first dynamic material parameter. If unchecked, we use the existing value.	—
Modules/Update/BlendSpace/BlendSpaceHelper.uasset	BlendSpaceHelper	—	Default value for Engine.Owner.Velocity. Disabled for Engine Parameters.
Modules/Update/Material/DynamicMatParams2.uasset	DynamicMatParams2	Determines whether or not we write the first dynamic material parameter. If unchecked, we use the existing value.	—
Modules/Update/Material/DynamicMatParams3.uasset	DynamicMatParams3	Determines whether or not we write the first dynamic material parameter. If unchecked, we use the existing value.	—
Modules/Update/Camera/CameraOffset.uasset	CameraOffset	e|I	Offset the particle along the vector between the particle and the camera.
Modules/Update/Material/DynamicMaterialParameters.uasset	DynamicMaterialParameters	B|I	Write to the Dynamic Parameter vertex interpolator node in the material editor.
Modules/Update/Material/ParticleColorParams.uasset	ParticleColorParams	Set individual particle color channels via bool parameters and scalar values.	—
Modules/Update/Camera/MaintainInCameraParticleScale.uasset	MaintainInCameraParticleScale	—	In-camera particle size can be retained by taking into account the camera's fov, the particle's camera relative depth and the render target's size.
Modules/Update/MeshInterface/SampleSkeletalMesh.uasset	SampleSkeletalMesh	H|h	Module.Offset Position Along Sampled Normal
Modules/Update/MeshInterface/Update_MeshReproductionSprite.uasset	Update_MeshReproductionSprite	If "Module.Overwrite Intrinsic Variables" is set to false make sure that this module's output variables are used to drive the particle's position, alignment, etc.	—
Modules/Update/Neighbor/CalculateNeighbors.uasset	CalculateNeighbors	Returns a Position value from a particle by NiagaraID.  Note: When reading from self this will be the previous frames data.	—
Modules/Update/Camera/ScaleAttributesByCameraDistance.uasset	ScaleAttributesByCameraDistance	—	This function returns the position of the currently active camera.
Modules/Update/Neighbor/NeighborBehaviours.uasset	NeighborBehaviours	The position of the particle. This is its own type for LWC support.	—
Modules/Update/Neighbor/SampleNeighbors.uasset	SampleNeighbors	Returns a Position value from a particle by NiagaraID.  Note: When reading from self this will be the previous frames data.	—
Modules/Update/Orientation/AlignSpriteToMeshOrientation.uasset	AlignSpriteToMeshOrientation	Module.Mesh Orientation Relative Sprite Alignment Vector	—
Modules/Update/Orientation/GenerateMeshTorque.uasset	GenerateMeshTorque	—	—
Modules/Update/Orientation/GenerateTorque.uasset	GenerateTorque	—	—
Modules/Update/Orientation/InitialMeshRotationRate.uasset	InitialMeshRotationRate	Default value for Module.Roll if no other module has set it previously in the stack.	—
Modules/Update/Orientation/MeshLookAt.uasset	MeshLookAt	—	—
Modules/Update/Orientation/MeshRotationForce.uasset	MeshRotationForce	When used in particle update, add a "Solve Rotational Forces and Velocity" module to the bottom of the stack. 	—
Modules/Update/Orientation/MeshRotationRate.uasset	MeshRotationRate	The axis-angle rotation to be applied to the mesh particle.	—
Modules/Update/Orientation/OrientMeshToVector.uasset	OrientMeshToVector	Decide whether to accept whatever orientation has been calculated up to this point before the module and then accumulate that into the rotation value derived here, or simply override the incoming value and calculate a new orientation from that basis. 	—
Modules/Update/Orientation/SpriteRotationRate.uasset	SpriteRotationRate	Rotate a sprite over time. Input is in Degrees, use the NormalizedAngleToDegrees dynamic input to remap the input range to 0-1 if desired.	—
Modules/Update/Orientation/V2/MeshRotationForce.uasset	MeshRotationForce	When used within particle spawn, add an "Apply Initial Forces" module after this module in spawn,  and a Solve Forces and Velocity module in particle update.	—
Modules/Update/Orientation/V2/OrientMeshToCamera.uasset	OrientMeshToCamera	Module.Locked Axis Vector Coordinate Space	—
Modules/Update/Orientation/V2/OrientMeshToVector.uasset	OrientMeshToVector	Output.Module.Raw Orientation From Vectors	—
Modules/Update/Camera/ViewMask.uasset	ViewMask	a|wJP	In addition, tag particles with a bool signifying if they are inside or outside the view.
Modules/Update/Orientation/V2/UpdateMeshOrientation.uasset	UpdateMeshOrientation	This version had a subtle rotation bug when using mesh local space and non-axis aligned rotation vectors. Consider upgrading to the new version for future work.	—
Modules/Update/Orientation/V3/UpdateMeshOrientation.uasset	UpdateMeshOrientation	640 | 1	Module.Velocity Orientation Convergence Rate
Modules/Update/Position/ConstrainPositionToPlane.uasset	ConstrainPositionToPlane	The position of the particle. This is its own type for LWC support.	—
Modules/Update/Position/InheritSourceMovement.uasset	InheritSourceMovement	Module.Applied Position Falloff Distance	—
Modules/Update/Position/JitterPosition.uasset	JitterPosition	Jitters a particle in a random direction, on a delay timer.	—
Modules/Update/Position/OffsetPosition.uasset	OffsetPosition	q|1h	Local.Module.Position Offset Coordinate Space
Modules/Update/Position/RecreateCameraProjection.uasset	RecreateCameraProjection	640 | 1	Recreates the camera relative world position of a scene capture 2D's pixel. The projector transform fields allow one to reposition and rotate the projected positions.
Modules/Update/Position/Update_MS_VertexAnimationTools_MorphTargets.uasset	Update_MS_VertexAnimationTools_MorphTargets	This module reads morph target texture data and outputs positions and normal vectors for a given pixel per particle index. Pipe the module's world space normal  output into the asset's material, with tangent space normals disabled within the material, to reproduce the mesh's surface.	—
Modules/Update/Renderers/SetAlternateRendererBindings.uasset	SetAlternateRendererBindings	Depending on the selected value, the random value returned will be a different one every frame or will be different only once per spawn evaluation.	—
Modules/Update/Renderers/Sprite/SpriteFacingAndAlignment.uasset	SpriteFacingAndAlignment	640 | 1	On the sprite renderer, setting facing or alignment to 'custom' allows these vectors to control the orientation of sprites. By default the renderer attributes are bound to Particles.SpriteFacing and Particles.SpriteAlignment. If this module is used in an emitter script, it sets the emitter versions of these attributes instead for use when the sprite source mode is set to "Emitter".
Modules/Update/Size/MeshSizeScale.uasset	MeshSizeScale	—	—
Modules/Update/Size/ScaleMeshSize.uasset	ScaleMeshSize	Takes the initial mesh scale as set in the spawn script, and scales it by a scale factor.	—
Modules/Update/Size/ScaleMeshSizeBySpeed.uasset	ScaleMeshSizeBySpeed	Scales Mesh Scale by the magnitude of the velocity vector.	—
Modules/Update/Size/ScaleSpriteSize.uasset	ScaleSpriteSize	Takes the initial particle scale as set in the spawn script, and scales it by a scale factor.	—
Modules/Update/Size/ScaleSpriteSizeBySpeed.uasset	ScaleSpriteSizeBySpeed	Scales Sprite Size by the magnitude of the velocity vector.	—
Modules/Update/Size/SpriteSizeScale.uasset	SpriteSizeScale	—	—
Modules/Update/Size/SpriteSizeScaleBySpeed.uasset	SpriteSizeScaleBySpeed	—	—
Modules/Update/Size/SpriteSizeScaleByVelocity.uasset	SpriteSizeScaleByVelocity	The source of the velocity vector which scales the sprite size. Defaults to the Particles.Velocity	—
Modules/Update/Splines/SampleBezierSpline.uasset	SampleBezierSpline	This module will sample a user defined bezier spline and then return the sampled position, Tangent, Normal, and Binormal.	—
Modules/Update/Splines/SampleBezierSplineLocationAndTangent.uasset	SampleBezierSplineLocationAndTangent	—	—
Modules/Update/StateChange/TimeBasedStateMachine.uasset	TimeBasedStateMachine	640 | 1	The particle state module creates and sets Output.ParticleState.FirstFrame which is used to drive this module's "Module.Is Initialization Frame" input by default. It's recommended that you either use the particle state module or override the "Module.Is Initialization Frame" with a bool of your choosing. 
Modules/Update/SubUV/SubUVAnimation.uasset	SubUVAnimation	This module has been "Soft Deprecated" which means it has been replaced with a new version but the existing version still works. In a future release, it will be fully deprecated. Adding a new version of "SubUVAnimation" to the stack will show the new features.	—
Modules/Update/SubUV/V2/SubUVAnimation.uasset	SubUVAnimation	X|&	Module.Is SubUV Blending Enabled On Renderer
Modules/Update/Textures/SamplePseudoVolumeTexture.uasset	SamplePseudoVolumeTexture	Sample a pseudo volume texture's color based on UVW coordinates. 	—
Modules/Update/Camera/ViewRecycler.uasset	ViewRecycler	Q7|m`k?	Module.Recycle Particles When Lifetime Has Elapsed
Modules/Update/Textures/SampleTexture.uasset	SampleTexture	Samples a texture at a specific uv location and returns the color. Currently only supported on GPU simuations.	—
Modules/Update/Textures/SubUV_TextureSample.uasset	SubUV_TextureSample	This module samples a single texture pixel in a sub uv fashion.	—
Modules/Update/Textures/WorldAlignedTextureSample.uasset	WorldAlignedTextureSample	Samples a texture's color based on particle position much like world aligned texture does within the material editor. 	—
Modules/Update/Utility/ApplyOwnerScaleToAttributes.uasset	ApplyOwnerScaleToAttributes	A|+h	The XYZ scale of the non-sprite based particle.
Modules/Update/Color/Color.uasset	Color	—	Directly sets Particles.Color, with scale factors for the Float3 Color and Scalar Alpha components.
Modules/Update/Utility/AsyncGPUTrace.uasset	AsyncGPUTrace	Use hardware raytracing to gather hit points from a line trace.	—
Modules/Update/Utility/CurlNoise.uasset	CurlNoise	This is a utility module. It returns a noise vector as a module output for use further down the stack. 	—
Modules/Update/Color/ScaleColor.uasset	ScaleColor	—	By Default, accepts the initial color as determined in the particle spawn script (Cached off as Particles.Initial.Color), and scales the RGB and Alpha components separately.
Modules/Update/Utility/DebugDraw.uasset	DebugDraw	Draw lines, boxes or spheres on particles for debugging purposes.	—
Modules/Update/Utility/DoOnce.uasset	DoOnce	The module keeps track of wheither it's trigger condition has ever been true in previous frames. If not, the Execute attribute from this module returns true. If it has returned true in a previous frame it will return false.	—
Modules/Update/Utility/EmitterFrameCounter.uasset	EmitterFrameCounter	Increments a counter each frame when Increment Counter is true.	—
Modules/Update/Utility/FrameCounter.uasset	FrameCounter	640 | 1	Increments a counter upward each frame when Increment Counter is true.
Modules/Update/Utility/IncrementOverTime.uasset	IncrementOverTime	Increase a value each frame.The counter variable increases by tick delta multiplied by a user specified rate.	—
Modules/Update/Color/ScaleColorBySpeed.uasset	ScaleColorBySpeed	Dq|9	Removed an 1-x operation that inadvertently flipped the meaning of min and max.  
Modules/Update/Utility/InterpolateOverTime.uasset	InterpolateOverTime	Lerps to a target value over time using a user defined rate.	—
Modules/Update/Utility/LerpParticleAttributes.uasset	LerpParticleAttributes	qi|zB	Module.Lerp Dynamic Material Parameter 1
Modules/Update/Color/ScaleColorByVelocity.uasset	ScaleColorByVelocity	—	Default value for Local.Module.VelocityScaleFactor if no other module has set it previously in the stack.
Modules/Update/Utility/PartitionParticles.uasset	PartitionParticles	Local.Module.Normalized Index In Partition	—
Modules/Update/Utility/QueryGBuffer.uasset	QueryGBuffer	Niagara runs before translucency is rendered. As a result translucent materials will not be captured when using Niagara to query the GBuffer. This can be used to your advantage as using a translucent material on your system will not accumulate within the GBuffer sampling.	—
Modules/Update/Decal/UpdateDecalOrientation.uasset	UpdateDecalOrientation	0 | Engine_WorldDeltaTime	Merged all the different mesh orientation module concepts into one module for ease of experimentation and discoverability.
Modules/Update/Utility/SampleGBuffer.uasset	SampleGBuffer	Niagara runs before translucency is rendered. As a result translucent materials will not be captured when using Niagara to query the GBuffer. This can be used to your advantage as using a translucent material on your system will not accumulate within the GBuffer sampling.	—
Modules/Update/Utility/TemporalLerp_Float.uasset	TemporalLerp_Float	Interpolate over time handles floats, vectors of multiple types, colors and quats.	—
Modules/Update/Utility/TemporalLerp_Vector.uasset	TemporalLerp_Vector	Interpolate over time handles floats, vectors of multiple types, colors and quats.	—
Modules/Update/Utility/Timeline.uasset	Timeline	Optionally rewinds automatically when Play is unchecked, or has a manual rewind behavior if desired.	—
Modules/Update/Forces/AccelerationForce.uasset	AccelerationForce	i|J	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Utility/VectorNoiseValue.uasset	VectorNoiseValue	Support remapping of output components individually.	—
Modules/Update/Velocity/AlignVelocityToRandomAxis.uasset	AlignVelocityToRandomAxis	Default value for Particles.Velocity if no other module has set it previously in the stack.	—
Modules/Update/Velocity/InheritVelocity.uasset	InheritVelocity	640 | 1	Add inherit velocity from another source, defaults to the position of the particle system which owns the emitter.
Modules/Update/Velocity/ScaleVelocity.uasset	ScaleVelocity	Default value for Module.Coordinate Space if no other module has set it previously in the stack.	—
Modules/Update/Velocity/VortexVelocity.uasset	VortexVelocity	640 | 1	This module works directly on velocity, which is not a recommended workflow. The "Vortex Force" module does not have these drawbacks.
Modules/Update/Forces/AerodynamicDrag.uasset	AerodynamicDrag	p|p'	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Forces/CalculateMassByVolume.uasset	CalculateMassByVolume	—	
Modules/Update/Forces/CurlNoiseForce.uasset	CurlNoiseForce	c|J:8	Module.Curl Noise Cone Mask Falloff Angle
Modules/Update/Forces/Drag.uasset	Drag	0 | Engine_WorldDeltaTime	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Forces/DragForce.uasset	DragForce	—	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Forces/ENiagaraMassByVolume.uasset	ENiagaraMassByVolume	—	
Modules/Update/Forces/ENiagaraMassCalculationForRendererTypes.uasset	ENiagaraMassCalculationForRendererTypes	—	
Modules/Update/Forces/ENiagaraMinOrMax.uasset	ENiagaraMinOrMax	—	
Modules/Update/Forces/FindKineticAndPotentialEnergy.uasset	FindKineticAndPotentialEnergy	—	Returns a particles kinetic energy based off of the particles velocity, it's potential energy which is a sum of the force modules that write to Physics.PotentialEnergy and a total which is the sum of those two values.
Modules/Update/Forces/GravityForce.uasset	GravityForce	i|J	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Forces/LimitForce.uasset	LimitForce	—	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Forces/LineAttractionForce.uasset	LineAttractionForce	—	When used in particle update add a Solve Forces and Velocity module to the bottom of the stack. 
Modules/Update/Forces/PointAttractionForce.uasset	PointAttractionForce	T|Fo	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Forces/SpringForce.uasset	SpringForce	lS|H	Module.Desired Minimum Separation Distance
Modules/Update/Forces/V2/CurlNoiseForce.uasset	CurlNoiseForce	Z|D	Module.Curl Noise Cone Mask Falloff Angle
Modules/Update/Forces/V2/PointAttractionForce.uasset	PointAttractionForce	e|9	Module.Attractor Position Offset Coordinate Space
Modules/Update/Forces/VectorNoiseForce.uasset	VectorNoiseForce	—	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Forces/VortexForce.uasset	VortexForce	/|0C	Module.Vortex Origin Offset Coordinate Space
Modules/Update/Forces/WindForce.uasset	WindForce	w|s1\	When used in particle update, add a "Solve Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Lifetime/FirstFrame.uasset	FirstFrame	Y|v	Provides a transient "FirstFrame" bool for future script operations.
Modules/Update/Lifetime/KillParticles.uasset	KillParticles	—	Kill Particles if the boolean input into the module is true. Allows for particles to be dynamically killed based on a boolean conditional at any point in the execution stack.
Modules/Update/Lifetime/KillParticlesInVolume.uasset	KillParticlesInVolume	0 | Engine_WorldDeltaTime	Kill Particles if they are inside of a  series of analytical shapes. Can compare against a box, plane, slab (two planes facing inward), or sphere. The result can also be inverted. 
Modules/Update/Lifetime/ParticleState.uasset	ParticleState	nh|d	Module.Let Infinitely Lived Particles Die When Emitter Deactivates
Modules/Update/Lifetime/UpdateAge.uasset	UpdateAge	—	
Modules/Update/Mass/CalculateMassAndRotationalInertiaByVolume.uasset	CalculateMassAndRotationalInertiaByVolume	p|s	Calculates the mass and rotational inertia based off of the particle's bounds and a density value. The density is measured in kilograms per cubic meters.
Modules/Update/Mass/CalculateMassByVolume.uasset	CalculateMassByVolume	—	
Modules/Update/Mass/CalculateSizeAndRotationalInertiaByMass.uasset	CalculateSizeAndRotationalInertiaByMass	p|s	Calculates the particle's Sprite Size and rotational inertia based off of user driven mass and density values. The density is measured in kilograms per cubic meters.
Modules/Update/Mass/CalculateSizeByMass.uasset	CalculateSizeByMass	—	
Modules/Update/Mass/UpdateVelocityOnMassChange.uasset	UpdateVelocityOnMassChange	—	Alters the particle's angular and linear velocity based on the mass delta. 
Modules/Update/Material/DynamicMatParams.uasset	DynamicMatParams	—	Determines whether or not we write the first dynamic material parameter. If unchecked, we use the existing value.
Modules/Update/Material/DynamicMatParams1.uasset	DynamicMatParams1	—	Determines whether or not we write the first dynamic material parameter. If unchecked, we use the existing value.
Modules/Update/Material/DynamicMatParams2.uasset	DynamicMatParams2	—	Determines whether or not we write the first dynamic material parameter. If unchecked, we use the existing value.
Modules/Update/Material/DynamicMatParams3.uasset	DynamicMatParams3	—	Determines whether or not we write the first dynamic material parameter. If unchecked, we use the existing value.
Modules/Update/Material/DynamicMaterialParameters.uasset	DynamicMaterialParameters	B|I	Write to the Dynamic Parameter vertex interpolator node in the material editor.
Modules/Update/Material/ParticleColorParams.uasset	ParticleColorParams	n|O	Set individual particle color channels via bool parameters and scalar values.
Modules/Update/MeshInterface/SampleSkeletalMesh.uasset	SampleSkeletalMesh	B|B	Module.Offset Position Along Sampled Normal
Modules/Update/MeshInterface/Update_MeshReproductionSprite.uasset	Update_MeshReproductionSprite	D|N	If "Module.Overwrite Intrinsic Variables" is set to false make sure that this module's output variables are used to drive the particle's position, alignment, etc.
Modules/Update/Neighbor/CalculateNeighbors.uasset	CalculateNeighbors	c|M	Returns a Position value from a particle by NiagaraID.  Note: When reading from self this will be the previous frames data.
Modules/Update/Neighbor/NeighborBehaviours.uasset	NeighborBehaviours	H|K	The position of the particle. This is its own type for LWC support.
Modules/Update/Neighbor/SampleNeighbors.uasset	SampleNeighbors	—	Returns a Position value from a particle by NiagaraID.  Note: When reading from self this will be the previous frames data.
Modules/Update/Orientation/AlignSpriteToMeshOrientation.uasset	AlignSpriteToMeshOrientation	—	Module.Mesh Orientation Relative Sprite Alignment Vector
Modules/Update/Orientation/GenerateMeshTorque.uasset	GenerateMeshTorque	—	
Modules/Update/Orientation/GenerateTorque.uasset	GenerateTorque	—	
Modules/Update/Orientation/InitialMeshRotationRate.uasset	InitialMeshRotationRate	 6|v	Default value for Module.Roll if no other module has set it previously in the stack.
Modules/Update/Orientation/MeshLookAt.uasset	MeshLookAt	—	
Modules/Update/Orientation/MeshRotationForce.uasset	MeshRotationForce	—	When used in particle update, add a "Solve Rotational Forces and Velocity" module to the bottom of the stack. 
Modules/Update/Orientation/MeshRotationRate.uasset	MeshRotationRate	J|u	The axis-angle rotation to be applied to the mesh particle.
Modules/Update/Orientation/OrientMeshToVector.uasset	OrientMeshToVector	T|D	Decide whether to accept whatever orientation has been calculated up to this point before the module and then accumulate that into the rotation value derived here, or simply override the incoming value and calculate a new orientation from that basis. 
Modules/Update/Orientation/SpriteRotationRate.uasset	SpriteRotationRate	y|D	Rotate a sprite over time. Input is in Degrees, use the NormalizedAngleToDegrees dynamic input to remap the input range to 0-1 if desired.
Modules/Update/Orientation/V2/MeshRotationForce.uasset	MeshRotationForce	—	When used within particle spawn, add an "Apply Initial Forces" module after this module in spawn,  and a Solve Forces and Velocity module in particle update.
Modules/Update/Orientation/V2/OrientMeshToCamera.uasset	OrientMeshToCamera	L|g,	Module.Locked Axis Vector Coordinate Space
Modules/Update/Orientation/V2/OrientMeshToVector.uasset	OrientMeshToVector	—	Output.Module.Raw Orientation From Vectors
Modules/Update/Orientation/V2/UpdateMeshOrientation.uasset	UpdateMeshOrientation	y|D	This version had a subtle rotation bug when using mesh local space and non-axis aligned rotation vectors. Consider upgrading to the new version for future work.
Modules/Update/Orientation/V3/UpdateMeshOrientation.uasset	UpdateMeshOrientation	v|f4	Module.Velocity Orientation Convergence Rate
Modules/Update/Position/ConstrainPositionToPlane.uasset	ConstrainPositionToPlane	—	The position of the particle. This is its own type for LWC support.
Modules/Update/Position/InheritSourceMovement.uasset	InheritSourceMovement	4xL|Q	Module.Applied Position Falloff Distance
Modules/Update/Position/JitterPosition.uasset	JitterPosition	B|1:	Jitters a particle in a random direction, on a delay timer.
Modules/Update/Position/OffsetPosition.uasset	OffsetPosition	B|1:	Local.Module.Position Offset Coordinate Space
Modules/Update/Position/RecreateCameraProjection.uasset	RecreateCameraProjection	0 | Engine_WorldDeltaTime	Recreates the camera relative world position of a scene capture 2D's pixel. The projector transform fields allow one to reposition and rotate the projected positions.
Modules/Update/Position/Update_MS_VertexAnimationTools_MorphTargets.uasset	Update_MS_VertexAnimationTools_MorphTargets	—	This module reads morph target texture data and outputs positions and normal vectors for a given pixel per particle index. Pipe the module's world space normal  output into the asset's material, with tangent space normals disabled within the material, to reproduce the mesh's surface.
Modules/Update/Renderers/SetAlternateRendererBindings.uasset	SetAlternateRendererBindings	Q7|m`k?B	Depending on the selected value, the random value returned will be a different one every frame or will be different only once per spawn evaluation.
Modules/Update/Renderers/Sprite/SpriteFacingAndAlignment.uasset	SpriteFacingAndAlignment	0 | Engine_WorldDeltaTime	On the sprite renderer, setting facing or alignment to 'custom' allows these vectors to control the orientation of sprites. By default the renderer attributes are bound to Particles.SpriteFacing and Particles.SpriteAlignment. If this module is used in an emitter script, it sets the emitter versions of these attributes instead for use when the sprite source mode is set to "Emitter".
Modules/Update/Size/MeshSizeScale.uasset	MeshSizeScale	—	
Modules/Update/Size/ScaleMeshSize.uasset	ScaleMeshSize	—	Takes the initial mesh scale as set in the spawn script, and scales it by a scale factor.
Modules/Update/Size/ScaleMeshSizeBySpeed.uasset	ScaleMeshSizeBySpeed	s|A	Scales Mesh Scale by the magnitude of the velocity vector.
Modules/Update/Size/ScaleSpriteSize.uasset	ScaleSpriteSize	—	Takes the initial particle scale as set in the spawn script, and scales it by a scale factor.
Modules/Update/Size/ScaleSpriteSizeBySpeed.uasset	ScaleSpriteSizeBySpeed	s|A	Scales Sprite Size by the magnitude of the velocity vector.
Modules/Update/Size/SpriteSizeScale.uasset	SpriteSizeScale	—	
Modules/Update/Size/SpriteSizeScaleBySpeed.uasset	SpriteSizeScaleBySpeed	—	
Modules/Update/Size/SpriteSizeScaleByVelocity.uasset	SpriteSizeScaleByVelocity	ewq|c@	The source of the velocity vector which scales the sprite size. Defaults to the Particles.Velocity
Modules/Update/Splines/SampleBezierSpline.uasset	SampleBezierSpline	—	This module will sample a user defined bezier spline and then return the sampled position, Tangent, Normal, and Binormal.
Modules/Update/Splines/SampleBezierSplineLocationAndTangent.uasset	SampleBezierSplineLocationAndTangent	—	
